snapshot,time,latitude,longitude,chl
fade,2024-06-15,38.5,-58.5,0.124152
fade,2024-06-15,38.5,-58.25,0.132652
fade,2024-06-15,38.5,-58.0,0.145643
fade,2024-06-15,38.5,-57.75,0.159765
fade,2024-06-15,38.5,-57.5,0.169846
fade,2024-06-15,38.5,-57.25,0.167188
fade,2024-06-15,38.5,-57.0,0.156981
fade,2024-06-15,38.5,-56.75,0.161584
fade,2024-06-15,38.5,-56.5,0.182813
fade,2024-06-15,38.5,-56.25,0.198734
fade,2024-06-15,38.5,-56.0,0.198753
fade,2024-06-15,38.5,-55.75,0.197904
fade,2024-06-15,38.5,-55.5,0.206875
fade,2024-06-15,38.5,-55.25,0.220457
fade,2024-06-15,38.5,-55.0,0.22371
fade,2024-06-15,38.5,-54.75,0.211742
fade,2024-06-15,38.5,-54.5,0.198556
fade,2024-06-15,38.5,-54.25,0.193078
fade,2024-06-15,38.5,-54.0,0.188413
fade,2024-06-15,38.5,-53.75,0.172938
fade,2024-06-15,38.5,-53.5,0.143839
fade,2024-06-15,38.5,-53.25,0.117307
fade,2024-06-15,38.5,-53.0,0.111678
fade,2024-06-15,38.5,-52.75,0.11979
fade,2024-06-15,38.5,-52.5,0.130565
fade,2024-06-15,38.5,-52.25,0.13978
fade,2024-06-15,38.5,-52.0,0.146653
fade,2024-06-15,38.5,-51.75,0.142962
fade,2024-06-15,38.5,-51.5,0.146856
fade,2024-06-15,38.5,-51.25,0.156445
fade,2024-06-15,38.5,-51.0,0.155705
fade,2024-06-15,38.5,-50.75,0.138381
fade,2024-06-15,38.5,-50.5,0.119288
fade,2024-06-15,38.5,-50.25,0.110388
fade,2024-06-15,38.5,-50.0,0.100995
fade,2024-06-15,38.5,-49.75,0.09049
fade,2024-06-15,38.5,-49.5,0.08812
fade,2024-06-15,38.5,-49.25,0.090433
fade,2024-06-15,38.5,-49.0,0.096207
fade,2024-06-15,38.5,-48.75,0.098105
fade,2024-06-15,38.5,-48.5,0.095536
fade,2024-06-15,38.5,-48.25,0.09426
fade,2024-06-15,38.5,-48.0,0.094332
fade,2024-06-15,38.5,-47.75,0.093738
fade,2024-06-15,38.5,-47.5,0.092237
fade,2024-06-15,38.5,-47.25,0.091362
fade,2024-06-15,38.5,-47.0,0.092798
fade,2024-06-15,38.5,-46.75,0.098864
fade,2024-06-15,38.5,-46.5,0.105924
fade,2024-06-15,38.5,-46.25,0.109916
fade,2024-06-15,38.5,-46.0,0.110627
fade,2024-06-15,38.5,-45.75,0.109763
fade,2024-06-15,38.5,-45.5,0.108233
fade,2024-06-15,38.5,-45.25,0.107436
fade,2024-06-15,38.5,-45.0,0.107038
fade,2024-06-15,38.5,-44.75,0.10642
fade,2024-06-15,38.5,-44.5,0.105539
fade,2024-06-15,38.5,-44.25,0.104794
fade,2024-06-15,38.5,-44.0,0.103866
fade,2024-06-15,38.5,-43.75,0.101705
fade,2024-06-15,38.5,-43.5,0.098639
fade,2024-06-15,38.5,-43.25,0.09604
fade,2024-06-15,38.5,-43.0,0.094087
fade,2024-06-15,38.5,-42.75,0.08996
fade,2024-06-15,38.5,-42.5,0.083442
fade,2024-06-15,38.5,-42.25,0.078898
fade,2024-06-15,38.5,-42.0,0.078709
fade,2024-06-15,38.5,-41.75,0.076666
fade,2024-06-15,38.5,-41.5,0.083655
fade,2024-06-15,38.5,-41.25,0.106593
fade,2024-06-15,38.5,-41.0,0.1419
fade,2024-06-15,38.5,-40.75,0.162673
fade,2024-06-15,38.5,-40.5,0.164239
fade,2024-06-15,38.5,-40.25,0.166254
fade,2024-06-15,38.5,-40.0,0.158828
fade,2024-06-15,38.5,-39.75,0.156827
fade,2024-06-15,38.5,-39.5,0.161726
fade,2024-06-15,38.5,-39.25,0.150613
fade,2024-06-15,38.5,-39.0,0.104999
fade,2024-06-15,38.5,-38.75,0.092166
fade,2024-06-15,38.5,-38.5,0.093709
fade,2024-06-15,38.5,-38.25,0.09903
fade,2024-06-15,38.5,-38.0,0.10135
fade,2024-06-15,38.5,-37.75,0.099733
fade,2024-06-15,38.5,-37.5,0.104405
fade,2024-06-15,38.5,-37.25,0.125828
fade,2024-06-15,38.5,-37.0,0.137503
fade,2024-06-15,38.5,-36.75,0.133998
fade,2024-06-15,38.5,-36.5,0.131942
fade,2024-06-15,38.5,-36.25,0.131216
fade,2024-06-15,38.5,-36.0,0.120315
fade,2024-06-15,38.5,-35.75,0.080538
fade,2024-06-15,38.5,-35.5,0.074372
fade,2024-06-15,38.5,-35.25,0.082732
fade,2024-06-15,38.5,-35.0,0.087148
fade,2024-06-15,38.5,-34.75,0.080682
fade,2024-06-15,38.5,-34.5,0.07398
fade,2024-06-15,38.5,-34.25,0.086702
fade,2024-06-15,38.5,-34.0,0.117395
fade,2024-06-15,38.5,-33.75,0.129229
fade,2024-06-15,38.5,-33.5,0.111831
fade,2024-06-15,38.5,-33.25,0.106914
fade,2024-06-15,38.5,-33.0,0.10762
fade,2024-06-15,38.5,-32.75,0.107537
fade,2024-06-15,38.5,-32.5,0.107809
fade,2024-06-15,38.5,-32.25,0.108947
fade,2024-06-15,38.5,-32.0,0.108479
fade,2024-06-15,38.5,-31.75,0.105288
fade,2024-06-15,38.5,-31.5,0.104062
fade,2024-06-15,38.5,-31.25,0.102573
fade,2024-06-15,38.5,-31.0,0.100382
fade,2024-06-15,38.5,-30.75,0.099264
fade,2024-06-15,38.5,-30.5,0.099388
fade,2024-06-15,38.5,-30.25,0.100044
fade,2024-06-15,38.5,-30.0,0.102059
fade,2024-06-15,38.5,-29.75,0.095523
fade,2024-06-15,38.5,-29.5,0.089855
fade,2024-06-15,38.5,-29.25,0.082271
fade,2024-06-15,38.5,-29.0,0.077778
fade,2024-06-15,38.5,-28.75,
fade,2024-06-15,38.5,-28.5,
fade,2024-06-15,38.5,-28.25,
fade,2024-06-15,38.5,-28.0,0.097716
fade,2024-06-15,38.5,-27.75,0.090743
fade,2024-06-15,38.5,-27.5,0.099019
fade,2024-06-15,38.5,-27.25,0.109734
fade,2024-06-15,38.5,-27.0,0.097817
fade,2024-06-15,38.5,-26.75,0.091819
fade,2024-06-15,38.5,-26.5,0.091102
fade,2024-06-15,38.5,-26.25,0.093068
fade,2024-06-15,38.5,-26.0,0.094232
fade,2024-06-15,38.5,-25.75,0.090487
fade,2024-06-15,38.5,-25.5,0.084396
fade,2024-06-15,38.5,-25.25,0.07468
fade,2024-06-15,38.5,-25.0,0.066266
fade,2024-06-15,38.5,-24.75,0.06081
fade,2024-06-15,38.5,-24.5,0.058501
fade,2024-06-15,38.5,-24.25,0.057402
fade,2024-06-15,38.5,-24.0,0.056705
fade,2024-06-15,38.5,-23.75,0.056039
fade,2024-06-15,38.5,-23.5,0.055669
fade,2024-06-15,38.5,-23.25,0.055464
fade,2024-06-15,38.5,-23.0,0.055325
fade,2024-06-15,38.5,-22.75,0.055652
fade,2024-06-15,38.5,-22.5,0.05646
fade,2024-06-15,38.5,-22.25,0.058834
fade,2024-06-15,38.5,-22.0,0.067247
fade,2024-06-15,38.5,-21.75,0.076646
fade,2024-06-15,38.5,-21.5,0.074155
fade,2024-06-15,38.5,-21.25,0.076702
fade,2024-06-15,38.5,-21.0,0.079833
fade,2024-06-15,38.5,-20.75,0.076049
fade,2024-06-15,38.5,-20.5,0.068758
fade,2024-06-15,38.5,-20.25,0.059619
fade,2024-06-15,38.5,-20.0,0.055505
fade,2024-06-15,38.5,-19.75,0.053842
fade,2024-06-15,38.5,-19.5,0.053688
fade,2024-06-15,38.5,-19.25,0.054839
fade,2024-06-15,38.5,-19.0,0.057939
fade,2024-06-15,38.5,-18.75,0.069816
fade,2024-06-15,38.5,-18.5,0.074682
fade,2024-06-15,38.5,-18.25,0.063667
fade,2024-06-15,38.5,-18.0,0.078544
fade,2024-06-15,38.5,-17.75,0.115673
fade,2024-06-15,38.5,-17.5,0.133262
fade,2024-06-15,38.5,-17.25,0.109065
fade,2024-06-15,38.5,-17.0,0.071642
fade,2024-06-15,38.5,-16.75,0.055501
fade,2024-06-15,38.5,-16.5,0.053459
fade,2024-06-15,38.5,-16.25,0.054305
fade,2024-06-15,38.5,-16.0,0.053685
fade,2024-06-15,38.5,-15.75,0.054877
fade,2024-06-15,38.5,-15.5,0.057998
fade,2024-06-15,38.5,-15.25,0.06075
fade,2024-06-15,38.5,-15.0,0.060755
fade,2024-06-15,38.5,-14.75,0.057644
fade,2024-06-15,38.5,-14.5,0.059842
fade,2024-06-15,38.5,-14.25,0.067049
fade,2024-06-15,38.5,-14.0,0.075874
fade,2024-06-15,38.5,-13.75,0.082082
fade,2024-06-15,38.5,-13.5,0.08453
fade,2024-06-15,38.5,-13.25,0.084634
fade,2024-06-15,38.5,-13.0,0.081506
fade,2024-06-15,38.5,-12.75,0.077659
fade,2024-06-15,38.5,-12.5,0.077236
fade,2024-06-15,38.5,-12.25,0.077914
fade,2024-06-15,38.5,-12.0,0.076876
fade,2024-06-15,38.5,-11.75,0.079263
fade,2024-06-15,38.5,-11.5,0.10943
fade,2024-06-15,38.5,-11.25,0.153384
fade,2024-06-15,38.5,-11.0,0.158026
fade,2024-06-15,38.5,-10.75,0.137012
fade,2024-06-15,38.5,-10.5,0.133258
fade,2024-06-15,38.5,-10.25,0.183337
fade,2024-06-15,38.5,-10.0,0.295271
fade,2024-06-15,38.75,-60.0,0.177988
fade,2024-06-15,38.75,-59.75,0.176641
fade,2024-06-15,38.75,-59.5,0.169942
fade,2024-06-15,38.75,-59.25,0.147764
fade,2024-06-15,38.75,-59.0,0.126183
fade,2024-06-15,38.75,-58.75,0.121765
fade,2024-06-15,38.75,-58.5,0.122808
fade,2024-06-15,38.75,-58.25,0.125199
fade,2024-06-15,38.75,-58.0,0.132324
fade,2024-06-15,38.75,-57.75,0.147288
fade,2024-06-15,38.75,-57.5,0.164677
fade,2024-06-15,38.75,-57.25,0.176901
fade,2024-06-15,38.75,-57.0,0.184238
fade,2024-06-15,38.75,-56.75,0.188492
fade,2024-06-15,38.75,-56.5,0.188647
fade,2024-06-15,38.75,-56.25,0.183162
fade,2024-06-15,38.75,-56.0,0.178561
fade,2024-06-15,38.75,-55.75,0.184323
fade,2024-06-15,38.75,-55.5,0.202777
fade,2024-06-15,38.75,-55.25,0.22466
fade,2024-06-15,38.75,-55.0,0.233162
fade,2024-06-15,38.75,-54.75,0.227831
fade,2024-06-15,38.75,-54.5,0.224205
fade,2024-06-15,38.75,-54.25,0.228175
fade,2024-06-15,38.75,-54.0,0.231486
fade,2024-06-15,38.75,-53.75,0.223767
fade,2024-06-15,38.75,-53.5,0.19454
fade,2024-06-15,38.75,-53.25,0.151743
fade,2024-06-15,38.75,-53.0,0.123658
fade,2024-06-15,38.75,-52.75,0.114729
fade,2024-06-15,38.75,-52.5,0.116283
fade,2024-06-15,38.75,-52.25,0.126087
fade,2024-06-15,38.75,-52.0,0.133347
fade,2024-06-15,38.75,-51.75,0.135756
fade,2024-06-15,38.75,-51.5,0.145718
fade,2024-06-15,38.75,-51.25,0.163405
fade,2024-06-15,38.75,-51.0,0.172904
fade,2024-06-15,38.75,-50.75,0.164336
fade,2024-06-15,38.75,-50.5,0.143103
fade,2024-06-15,38.75,-50.25,0.120816
fade,2024-06-15,38.75,-50.0,0.106224
fade,2024-06-15,38.75,-49.75,0.095467
fade,2024-06-15,38.75,-49.5,0.089338
fade,2024-06-15,38.75,-49.25,0.088348
fade,2024-06-15,38.75,-49.0,0.092363
fade,2024-06-15,38.75,-48.75,0.098458
fade,2024-06-15,38.75,-48.5,0.099046
fade,2024-06-15,38.75,-48.25,0.096793
fade,2024-06-15,38.75,-48.0,0.09461
fade,2024-06-15,38.75,-47.75,0.093701
fade,2024-06-15,38.75,-47.5,0.093281
fade,2024-06-15,38.75,-47.25,0.094422
fade,2024-06-15,38.75,-47.0,0.098491
fade,2024-06-15,38.75,-46.75,0.104104
fade,2024-06-15,38.75,-46.5,0.107971
fade,2024-06-15,38.75,-46.25,0.109858
fade,2024-06-15,38.75,-46.0,0.110931
fade,2024-06-15,38.75,-45.75,0.111008
fade,2024-06-15,38.75,-45.5,0.110452
fade,2024-06-15,38.75,-45.25,0.109854
fade,2024-06-15,38.75,-45.0,0.109464
fade,2024-06-15,38.75,-44.75,0.109062
fade,2024-06-15,38.75,-44.5,0.108454
fade,2024-06-15,38.75,-44.25,0.107542
fade,2024-06-15,38.75,-44.0,0.105439
fade,2024-06-15,38.75,-43.75,0.101744
fade,2024-06-15,38.75,-43.5,0.09784
fade,2024-06-15,38.75,-43.25,0.095454
fade,2024-06-15,38.75,-43.0,0.093382
fade,2024-06-15,38.75,-42.75,0.091708
fade,2024-06-15,38.75,-42.5,0.088532
fade,2024-06-15,38.75,-42.25,0.085454
fade,2024-06-15,38.75,-42.0,0.082112
fade,2024-06-15,38.75,-41.75,0.076872
fade,2024-06-15,38.75,-41.5,0.083669
fade,2024-06-15,38.75,-41.25,0.101738
fade,2024-06-15,38.75,-41.0,0.128958
fade,2024-06-15,38.75,-40.75,0.145562
fade,2024-06-15,38.75,-40.5,0.152499
fade,2024-06-15,38.75,-40.25,0.161431
fade,2024-06-15,38.75,-40.0,0.158095
fade,2024-06-15,38.75,-39.75,0.155985
fade,2024-06-15,38.75,-39.5,0.162789
fade,2024-06-15,38.75,-39.25,0.168117
fade,2024-06-15,38.75,-39.0,0.151422
fade,2024-06-15,38.75,-38.75,0.11992
fade,2024-06-15,38.75,-38.5,0.102478
fade,2024-06-15,38.75,-38.25,0.098368
fade,2024-06-15,38.75,-38.0,0.098458
fade,2024-06-15,38.75,-37.75,0.099473
fade,2024-06-15,38.75,-37.5,0.111262
fade,2024-06-15,38.75,-37.25,0.142233
fade,2024-06-15,38.75,-37.0,0.144446
fade,2024-06-15,38.75,-36.75,0.127842
fade,2024-06-15,38.75,-36.5,0.125428
fade,2024-06-15,38.75,-36.25,0.129405
fade,2024-06-15,38.75,-36.0,0.122512
fade,2024-06-15,38.75,-35.75,0.084796
fade,2024-06-15,38.75,-35.5,0.073177
fade,2024-06-15,38.75,-35.25,0.07733
fade,2024-06-15,38.75,-35.0,0.077757
fade,2024-06-15,38.75,-34.75,0.072445
fade,2024-06-15,38.75,-34.5,0.068486
fade,2024-06-15,38.75,-34.25,0.077857
fade,2024-06-15,38.75,-34.0,0.111726
fade,2024-06-15,38.75,-33.75,0.127182
fade,2024-06-15,38.75,-33.5,0.109117
fade,2024-06-15,38.75,-33.25,0.107514
fade,2024-06-15,38.75,-33.0,0.107229
fade,2024-06-15,38.75,-32.75,0.105534
fade,2024-06-15,38.75,-32.5,0.103924
fade,2024-06-15,38.75,-32.25,0.103174
fade,2024-06-15,38.75,-32.0,0.102928
fade,2024-06-15,38.75,-31.75,0.102797
fade,2024-06-15,38.75,-31.5,0.103075
fade,2024-06-15,38.75,-31.25,0.103172
fade,2024-06-15,38.75,-31.0,0.101673
fade,2024-06-15,38.75,-30.75,0.099961
fade,2024-06-15,38.75,-30.5,0.099261
fade,2024-06-15,38.75,-30.25,0.100239
fade,2024-06-15,38.75,-30.0,0.102053
fade,2024-06-15,38.75,-29.75,0.097249
fade,2024-06-15,38.75,-29.5,0.090998
fade,2024-06-15,38.75,-29.25,0.08529
fade,2024-06-15,38.75,-29.0,0.076544
fade,2024-06-15,38.75,-28.75,0.078626
fade,2024-06-15,38.75,-28.5,0.079312
fade,2024-06-15,38.75,-28.25,0.088549
fade,2024-06-15,38.75,-28.0,0.120018
fade,2024-06-15,38.75,-27.75,0.10224
fade,2024-06-15,38.75,-27.5,0.098194
fade,2024-06-15,38.75,-27.25,0.113164
fade,2024-06-15,38.75,-27.0,0.096944
fade,2024-06-15,38.75,-26.75,0.096917
fade,2024-06-15,38.75,-26.5,0.094797
fade,2024-06-15,38.75,-26.25,0.095624
fade,2024-06-15,38.75,-26.0,0.097686
fade,2024-06-15,38.75,-25.75,0.102245
fade,2024-06-15,38.75,-25.5,0.100451
fade,2024-06-15,38.75,-25.25,0.092509
fade,2024-06-15,38.75,-25.0,0.081696
fade,2024-06-15,38.75,-24.75,0.070725
fade,2024-06-15,38.75,-24.5,0.062894
fade,2024-06-15,38.75,-24.25,0.058442
fade,2024-06-15,38.75,-24.0,0.056756
fade,2024-06-15,38.75,-23.75,0.056206
fade,2024-06-15,38.75,-23.5,0.055888
fade,2024-06-15,38.75,-23.25,0.055796
fade,2024-06-15,38.75,-23.0,0.055734
fade,2024-06-15,38.75,-22.75,0.05582
fade,2024-06-15,38.75,-22.5,0.056297
fade,2024-06-15,38.75,-22.25,0.058137
fade,2024-06-15,38.75,-22.0,0.069762
fade,2024-06-15,38.75,-21.75,0.082951
fade,2024-06-15,38.75,-21.5,0.080402
fade,2024-06-15,38.75,-21.25,0.076395
fade,2024-06-15,38.75,-21.0,0.079191
fade,2024-06-15,38.75,-20.75,0.077098
fade,2024-06-15,38.75,-20.5,0.071876
fade,2024-06-15,38.75,-20.25,0.067528
fade,2024-06-15,38.75,-20.0,0.060053
fade,2024-06-15,38.75,-19.75,0.056261
fade,2024-06-15,38.75,-19.5,0.056236
fade,2024-06-15,38.75,-19.25,0.056311
fade,2024-06-15,38.75,-19.0,0.061598
fade,2024-06-15,38.75,-18.75,0.08996
fade,2024-06-15,38.75,-18.5,0.106556
fade,2024-06-15,38.75,-18.25,0.083562
fade,2024-06-15,38.75,-18.0,0.099243
fade,2024-06-15,38.75,-17.75,0.123778
fade,2024-06-15,38.75,-17.5,0.131242
fade,2024-06-15,38.75,-17.25,0.136589
fade,2024-06-15,38.75,-17.0,0.121976
fade,2024-06-15,38.75,-16.75,0.107052
fade,2024-06-15,38.75,-16.5,0.096529
fade,2024-06-15,38.75,-16.25,0.090467
fade,2024-06-15,38.75,-16.0,0.076243
fade,2024-06-15,38.75,-15.75,0.062182
fade,2024-06-15,38.75,-15.5,0.059984
fade,2024-06-15,38.75,-15.25,0.06207
fade,2024-06-15,38.75,-15.0,0.061618
fade,2024-06-15,38.75,-14.75,0.058858
fade,2024-06-15,38.75,-14.5,0.060276
fade,2024-06-15,38.75,-14.25,0.064928
fade,2024-06-15,38.75,-14.0,0.070119
fade,2024-06-15,38.75,-13.75,0.075619
fade,2024-06-15,38.75,-13.5,0.082101
fade,2024-06-15,38.75,-13.25,0.084348
fade,2024-06-15,38.75,-13.0,0.082886
fade,2024-06-15,38.75,-12.75,0.078109
fade,2024-06-15,38.75,-12.5,0.076988
fade,2024-06-15,38.75,-12.25,0.077219
fade,2024-06-15,38.75,-12.0,0.077044
fade,2024-06-15,38.75,-11.75,0.090747
fade,2024-06-15,38.75,-11.5,0.128433
fade,2024-06-15,38.75,-11.25,0.171307
fade,2024-06-15,38.75,-11.0,0.182554
fade,2024-06-15,38.75,-10.75,0.174616
fade,2024-06-15,38.75,-10.5,0.227314
fade,2024-06-15,38.75,-10.25,0.342885
fade,2024-06-15,38.75,-10.0,0.584801
fade,2024-06-15,39.0,-60.0,0.186722
fade,2024-06-15,39.0,-59.75,0.181319
fade,2024-06-15,39.0,-59.5,0.177089
fade,2024-06-15,39.0,-59.25,0.169561
fade,2024-06-15,39.0,-59.0,0.158888
fade,2024-06-15,39.0,-58.75,0.151477
fade,2024-06-15,39.0,-58.5,0.148986
fade,2024-06-15,39.0,-58.25,0.147254
fade,2024-06-15,39.0,-58.0,0.143863
fade,2024-06-15,39.0,-57.75,0.140596
fade,2024-06-15,39.0,-57.5,0.141766
fade,2024-06-15,39.0,-57.25,0.148101
fade,2024-06-15,39.0,-57.0,0.1558
fade,2024-06-15,39.0,-56.75,0.160178
fade,2024-06-15,39.0,-56.5,0.161194
fade,2024-06-15,39.0,-56.25,0.164288
fade,2024-06-15,39.0,-56.0,0.173171
fade,2024-06-15,39.0,-55.75,0.188974
fade,2024-06-15,39.0,-55.5,0.210177
fade,2024-06-15,39.0,-55.25,0.230249
fade,2024-06-15,39.0,-55.0,0.240634
fade,2024-06-15,39.0,-54.75,0.23982
fade,2024-06-15,39.0,-54.5,0.235044
fade,2024-06-15,39.0,-54.25,0.230911
fade,2024-06-15,39.0,-54.0,0.226977
fade,2024-06-15,39.0,-53.75,0.222208
fade,2024-06-15,39.0,-53.5,0.207615
fade,2024-06-15,39.0,-53.25,0.175816
fade,2024-06-15,39.0,-53.0,0.14114
fade,2024-06-15,39.0,-52.75,0.119787
fade,2024-06-15,39.0,-52.5,0.11189
fade,2024-06-15,39.0,-52.25,0.114595
fade,2024-06-15,39.0,-52.0,0.122884
fade,2024-06-15,39.0,-51.75,0.137338
fade,2024-06-15,39.0,-51.5,0.15865
fade,2024-06-15,39.0,-51.25,0.178016
fade,2024-06-15,39.0,-51.0,0.185174
fade,2024-06-15,39.0,-50.75,0.179307
fade,2024-06-15,39.0,-50.5,0.162946
fade,2024-06-15,39.0,-50.25,0.138415
fade,2024-06-15,39.0,-50.0,0.116586
fade,2024-06-15,39.0,-49.75,0.102191
fade,2024-06-15,39.0,-49.5,0.09345
fade,2024-06-15,39.0,-49.25,0.089211
fade,2024-06-15,39.0,-49.0,0.088376
fade,2024-06-15,39.0,-48.75,0.091216
fade,2024-06-15,39.0,-48.5,0.097816
fade,2024-06-15,39.0,-48.25,0.101228
fade,2024-06-15,39.0,-48.0,0.099972
fade,2024-06-15,39.0,-47.75,0.099381
fade,2024-06-15,39.0,-47.5,0.098143
fade,2024-06-15,39.0,-47.25,0.097972
fade,2024-06-15,39.0,-47.0,0.100415
fade,2024-06-15,39.0,-46.75,0.103835
fade,2024-06-15,39.0,-46.5,0.105898
fade,2024-06-15,39.0,-46.25,0.10732
fade,2024-06-15,39.0,-46.0,0.108282
fade,2024-06-15,39.0,-45.75,0.108401
fade,2024-06-15,39.0,-45.5,0.107873
fade,2024-06-15,39.0,-45.25,0.107968
fade,2024-06-15,39.0,-45.0,0.10846
fade,2024-06-15,39.0,-44.75,0.107703
fade,2024-06-15,39.0,-44.5,0.107504
fade,2024-06-15,39.0,-44.25,0.107686
fade,2024-06-15,39.0,-44.0,0.105684
fade,2024-06-15,39.0,-43.75,0.100228
fade,2024-06-15,39.0,-43.5,0.093936
fade,2024-06-15,39.0,-43.25,0.091784
fade,2024-06-15,39.0,-43.0,0.091086
fade,2024-06-15,39.0,-42.75,0.091025
fade,2024-06-15,39.0,-42.5,0.088465
fade,2024-06-15,39.0,-42.25,0.084317
fade,2024-06-15,39.0,-42.0,0.07805
fade,2024-06-15,39.0,-41.75,0.076954
fade,2024-06-15,39.0,-41.5,0.087531
fade,2024-06-15,39.0,-41.25,0.10583
fade,2024-06-15,39.0,-41.0,0.120205
fade,2024-06-15,39.0,-40.75,0.131968
fade,2024-06-15,39.0,-40.5,0.142256
fade,2024-06-15,39.0,-40.25,0.150412
fade,2024-06-15,39.0,-40.0,0.153367
fade,2024-06-15,39.0,-39.75,0.156836
fade,2024-06-15,39.0,-39.5,0.165112
fade,2024-06-15,39.0,-39.25,0.173023
fade,2024-06-15,39.0,-39.0,0.171174
fade,2024-06-15,39.0,-38.75,0.160657
fade,2024-06-15,39.0,-38.5,0.139864
fade,2024-06-15,39.0,-38.25,0.120331
fade,2024-06-15,39.0,-38.0,0.105917
fade,2024-06-15,39.0,-37.75,0.106346
fade,2024-06-15,39.0,-37.5,0.126713
fade,2024-06-15,39.0,-37.25,0.156573
fade,2024-06-15,39.0,-37.0,0.148058
fade,2024-06-15,39.0,-36.75,0.115211
fade,2024-06-15,39.0,-36.5,0.114673
fade,2024-06-15,39.0,-36.25,0.125355
fade,2024-06-15,39.0,-36.0,0.12043
fade,2024-06-15,39.0,-35.75,0.089261
fade,2024-06-15,39.0,-35.5,0.072047
fade,2024-06-15,39.0,-35.25,0.072171
fade,2024-06-15,39.0,-35.0,0.071869
fade,2024-06-15,39.0,-34.75,0.069678
fade,2024-06-15,39.0,-34.5,0.067487
fade,2024-06-15,39.0,-34.25,0.075513
fade,2024-06-15,39.0,-34.0,0.106877
fade,2024-06-15,39.0,-33.75,0.129654
fade,2024-06-15,39.0,-33.5,0.111823
fade,2024-06-15,39.0,-33.25,0.110381
fade,2024-06-15,39.0,-33.0,0.112794
fade,2024-06-15,39.0,-32.75,0.113449
fade,2024-06-15,39.0,-32.5,0.113165
fade,2024-06-15,39.0,-32.25,0.112298
fade,2024-06-15,39.0,-32.0,0.112877
fade,2024-06-15,39.0,-31.75,0.116968
fade,2024-06-15,39.0,-31.5,0.119075
fade,2024-06-15,39.0,-31.25,0.118332
fade,2024-06-15,39.0,-31.0,0.114993
fade,2024-06-15,39.0,-30.75,0.10976
fade,2024-06-15,39.0,-30.5,0.104536
fade,2024-06-15,39.0,-30.25,0.099061
fade,2024-06-15,39.0,-30.0,0.096346
fade,2024-06-15,39.0,-29.75,0.093826
fade,2024-06-15,39.0,-29.5,0.091696
fade,2024-06-15,39.0,-29.25,0.085885
fade,2024-06-15,39.0,-29.0,0.078589
fade,2024-06-15,39.0,-28.75,0.079578
fade,2024-06-15,39.0,-28.5,0.080002
fade,2024-06-15,39.0,-28.25,0.101618
fade,2024-06-15,39.0,-28.0,0.137134
fade,2024-06-15,39.0,-27.75,0.105536
fade,2024-06-15,39.0,-27.5,0.093512
fade,2024-06-15,39.0,-27.25,0.095014
fade,2024-06-15,39.0,-27.0,0.095222
fade,2024-06-15,39.0,-26.75,0.103405
fade,2024-06-15,39.0,-26.5,0.110526
fade,2024-06-15,39.0,-26.25,0.115998
fade,2024-06-15,39.0,-26.0,0.117717
fade,2024-06-15,39.0,-25.75,0.117305
fade,2024-06-15,39.0,-25.5,0.115779
fade,2024-06-15,39.0,-25.25,0.108457
fade,2024-06-15,39.0,-25.0,0.095841
fade,2024-06-15,39.0,-24.75,0.085276
fade,2024-06-15,39.0,-24.5,0.071558
fade,2024-06-15,39.0,-24.25,0.060603
fade,2024-06-15,39.0,-24.0,0.057189
fade,2024-06-15,39.0,-23.75,0.056959
fade,2024-06-15,39.0,-23.5,0.057186
fade,2024-06-15,39.0,-23.25,0.057827
fade,2024-06-15,39.0,-23.0,0.058349
fade,2024-06-15,39.0,-22.75,0.058336
fade,2024-06-15,39.0,-22.5,0.05867
fade,2024-06-15,39.0,-22.25,0.061689
fade,2024-06-15,39.0,-22.0,0.072374
fade,2024-06-15,39.0,-21.75,0.085578
fade,2024-06-15,39.0,-21.5,0.087832
fade,2024-06-15,39.0,-21.25,0.079049
fade,2024-06-15,39.0,-21.0,0.078931
fade,2024-06-15,39.0,-20.75,0.078255
fade,2024-06-15,39.0,-20.5,0.072247
fade,2024-06-15,39.0,-20.25,0.069319
fade,2024-06-15,39.0,-20.0,0.065908
fade,2024-06-15,39.0,-19.75,0.060579
fade,2024-06-15,39.0,-19.5,0.058288
fade,2024-06-15,39.0,-19.25,0.05858
fade,2024-06-15,39.0,-19.0,0.06371
fade,2024-06-15,39.0,-18.75,0.10188
fade,2024-06-15,39.0,-18.5,0.124259
fade,2024-06-15,39.0,-18.25,0.110464
fade,2024-06-15,39.0,-18.0,0.121708
fade,2024-06-15,39.0,-17.75,0.119771
fade,2024-06-15,39.0,-17.5,0.109533
fade,2024-06-15,39.0,-17.25,0.107967
fade,2024-06-15,39.0,-17.0,0.100122
fade,2024-06-15,39.0,-16.75,0.094947
fade,2024-06-15,39.0,-16.5,0.099939
fade,2024-06-15,39.0,-16.25,0.104311
fade,2024-06-15,39.0,-16.0,0.093712
fade,2024-06-15,39.0,-15.75,0.072938
fade,2024-06-15,39.0,-15.5,0.064304
fade,2024-06-15,39.0,-15.25,0.063826
fade,2024-06-15,39.0,-15.0,0.062268
fade,2024-06-15,39.0,-14.75,0.059805
fade,2024-06-15,39.0,-14.5,0.060692
fade,2024-06-15,39.0,-14.25,0.06412
fade,2024-06-15,39.0,-14.0,0.068107
fade,2024-06-15,39.0,-13.75,0.072246
fade,2024-06-15,39.0,-13.5,0.077584
